finger,function,intent,value_norm,value_scaled
mf,logistic,0.4170854271356784,0.7977810272207722,4.420871489696847
mf,logistic,0.4221105527638191,0.8074050904711025,4.474015696858823
mf,logistic,0.4271356783919598,0.8166734244215142,4.525195562025456
mf,logistic,0.4321608040201005,0.8255894728841834,4.574430101974062
mf,logistic,0.4371859296482412,0.8341576543820279,4.62174371584783
mf,logistic,0.44221105527638194,0.8423832642782033,4.667165644713576
mf,logistic,0.4472361809045226,0.8502723782469632,4.710729438526529
mf,logistic,0.45226130653266333,0.8578317580641451,4.752472435904126
mf,logistic,0.457286432160804,0.8650687605445683,4.7924352612770935
mf,logistic,0.4623115577889447,0.8719912503069076,4.830661343175899
mf,logistic,0.46733668341708545,0.8786075169069721,4.867196456639604
mf,logistic,0.4723618090452261,0.8849261967499166,4.902088292014035
mf,logistic,0.47738693467336685,0.8909562000723099,4.935386051745786
mf,logistic,0.4824120603015075,0.8967066431771729,4.967140076183177
mf,logistic,0.48743718592964824,0.9021867860095714,4.997401498867842
mf,logistic,0.49246231155778897,0.9074059750772268,5.026221931341567
mf,logistic,0.49748743718592964,0.912373591649639,5.053653177101145
mf,logistic,0.5025125628140703,0.9170990051098858,5.079746974006389
mf,logistic,0.507537688442211,0.9215915312848916,5.104554764179309
mf,logistic,0.5125628140703518,0.9258603955416747,5.128127490221092
mf,logistic,0.5175879396984925,0.9299147004079659,5.150515416412724
mf,logistic,0.5226130653266332,0.9337633974546575,5.171767973449487
mf,logistic,0.5276381909547738,0.9374152631638031,5.1919336251837365
mf,logistic,0.5326633165829145,0.9408788784983807,5.211059755808852
mf,logistic,0.5376884422110553,0.9441626118878127,5.229192575905049
mf,logistic,0.542713567839196,0.9472746053454587,5.246377045779993
mf,logistic,0.5477386934673367,0.9502227634401428,5.262656814569414
mf,logistic,0.5527638190954774,0.9530147448525141,5.278074173611226
mf,logistic,0.5577889447236181,0.95565795625805,5.292670022667379
mf,logistic,0.5628140703517588,0.9581595482911729,5.306483847637666
mf,logistic,0.5678391959798995,0.960526413358818,5.3195537084862075
mf,logistic,0.5728643216080402,0.9627651850863993,5.331916236182071
mf,logistic,0.577889447236181,0.9648822391941259,5.343606637538303
mf,logistic,0.5829145728643216,0.9668836956167318,5.354658706917107
mf,logistic,0.5879396984924623,0.9687754216946386,5.365104843851476
mf,logistic,0.592964824120603,0.9705630362791832,5.374976075714333
mf,logistic,0.5979899497487438,0.9722519146086807,5.3843020846442
mf,logistic,0.6030150753768845,0.9738471938255937,5.393111238011091
mf,logistic,0.6080402010050251,0.9753537790179194,5.401430621777129
mf,logistic,0.6130653266331658,0.9767763496799818,5.40928607617313
mf,logistic,0.6180904522613065,0.9781193664991216,5.416702233174792
mf,logistic,0.6231155778894473,0.9793870783852939,5.4237025553202365
mf,logistic,0.628140703517588,0.9805835296702993,5.430309375464249
mf,logistic,0.6331658291457286,0.9817125674123237,5.436543937114057
mf,logistic,0.6381909547738693,0.9827778487496536,5.442426435036637
mf,logistic,0.6432160804020101,0.9837828482548908,5.447976055868792
mf,logistic,0.6482412060301508,0.9847308652477746,5.453211018498652
mf,logistic,0.6532663316582915,0.9856250310308333,5.458148614021042
mf,logistic,0.6582914572864321,0.9864683160175962,5.462805245099559
mf,logistic,0.6633165829145728,0.9872635367280416,5.46719646459554
mf,logistic,0.6683417085427136,0.9880133626303543,5.47133701334833
mf,logistic,0.6733668341708543,0.9887203228119938,5.475240857013013
mf,logistic,0.678391959798995,0.9893868124665394,5.478921221880863
mf,logistic,0.6834170854271356,0.9900150991858392,5.48239062962467
mf,logistic,0.6884422110552764,0.9906073290496787,5.485660930925976
mf,logistic,0.6934673366834171,0.9911655325075223,5.488743337954125
mf,logistic,0.6984924623115578,0.9916916300489298,5.491648455678388
mf,logistic,0.7035175879396985,0.9921874376610045,5.4943863120040595
mf,logistic,0.7085427135678392,0.9926546720727487,5.496966386731861
mf,logistic,0.7135678391959799,0.9930949557874906,5.499397639347069
mf,logistic,0.7185929648241206,0.9935098219056393,5.501688535650833
mf,logistic,0.7236180904522613,0.9939007187409452,5.503847073251232
mf,logistic,0.7286432160804021,0.9942690142342008,5.505880805935784
mf,logistic,0.7336683417085427,0.9946160001689367,5.5077968669505815
mf,logistic,0.7386934673366834,0.9949428961941755,5.509601991213986
mf,logistic,0.7437185929648241,0.995250853659691,5.51130253649499
mf,logistic,0.7487437185929648,0.995540959269529,5.512904503588001
mf,logistic,0.7537688442211056,0.9958142385597625,5.514413555517055
mf,logistic,0.7587939698492463,0.9960716592066008,5.51583503580324
mf,logistic,0.7638190954773869,0.996314134171069,5.517173985829659
mf,logistic,0.7688442211055276,0.9965425246865006,5.518435161338404
mf,logistic,0.7738693467336684,0.9967576430950912,5.519623048094043
mf,logistic,0.7788944723618091,0.9969602555397048,5.5207418767478105
mf,logistic,0.7839195979899498,0.9971510845170577,5.521795636936325
mf,logistic,0.7889447236180904,0.9973308112982983,5.522788090648064
mf,logistic,0.7939698492462312,0.9975000782228778,5.523722784890148
mf,logistic,0.7989949748743719,0.9976594908714691,5.5246030636872225
mf,logistic,0.8040201005025126,0.9978096201235327,5.525432079443376
mf,logistic,0.8090452261306533,0.997951004104967,5.5262128036970815
mf,logistic,0.8140703517587939,0.9980841500311045,5.526948037298251
mf,logistic,0.8190954773869347,0.9982095359501381,5.527640420035458
mf,logistic,0.8241206030150754,0.9983276123918774,5.528292439740391
mf,logistic,0.8291457286432161,0.9984388039265581,5.528906440895624
mf,logistic,0.8341708542713568,0.9985435106382274,5.529484632770663
mf,logistic,0.8391959798994975,0.9986421095170631,5.530029097110359
mf,logistic,0.8442211055276382,0.9987349557747881,5.53054179539864
mf,logistic,0.8492462311557789,0.9988223840871673,5.531024575719596
mf,logistic,0.8542713567839196,0.9989047097674003,5.531479179236973
mf,logistic,0.8592964824120604,0.9989822298740465,5.531907246312143
mf,logistic,0.864321608040201,0.9990552242569558,5.532310322279756
mf,logistic,0.8693467336683417,0.9991239565445114,5.532689862899301
mf,logistic,0.8743718592964824,0.999188675075336,5.5330472395000045
mf,logistic,0.8793969849246231,0.9992496137774612,5.533383743835615
mf,logistic,0.8844221105527639,0.9993069929978075,5.5337005926648
mf,logistic,0.8894472361809045,0.9993610202846863,5.533998932072138
mf,logistic,0.8944723618090452,0.9994118911258985,5.534279841543904
mf,logistic,0.8994974874371859,0.9994597896448657,5.5345443378121155
mf,logistic,0.9045226130653267,0.9995048892571196,5.534793378479679
mf,logistic,0.9095477386934674,0.9995473532893371,5.535027865438711
mf,logistic,0.914572864321608,0.9995873355630125,5.535248648093578
mf,logistic,0.9195979899497487,0.9996249809447316,5.535456526399522
mf,logistic,0.9246231155778895,0.9996604258649207,5.535652253727197
mf,logistic,0.9296482412060302,0.9996937988068375,5.535836539562888
mf,logistic,0.9346733668341709,0.9997252207674773,5.536010052053636
mf,logistic,0.9396984924623115,0.9997548056919789,5.536173420406035
mf,logistic,0.9447236180904522,0.9997826608830274,5.536327237146959
mf,logistic,0.949748743718593,0.9998088873866658,5.536472060254023
mf,logistic,0.9547738693467337,0.9998335803558649,5.536608415163215
mf,logistic,0.9597989949748744,0.9998568293931006,5.536736796660618
mf,logistic,0.964824120603015,0.9998787188731479,5.536857670664876
mf,logistic,0.9698492462311558,0.9998993282472113,5.536971475906614
mf,logistic,0.9748743718592965,0.9999187323294613,5.5370786255106905
mf,logistic,0.9798994974874372,0.9999370015669842,5.537179508486867
mf,logistic,0.9849246231155779,0.9999542022940916,5.5372744911341085
mf,logistic,0.9899497487437187,0.9999703969718942,5.53736391836351
mf,logistic,0.9949748743718593,0.9999856444139748,5.537448114944469
mf,logistic,1.0,0.9999999999989725,5.5375273866785815
mf,piecewise,0.0,0.003362703623645373,0.03408278472175158
mf,piecewise,0.005025125628140704,0.005620697316288678,0.04655145636812205
mf,piecewise,0.010050251256281407,0.007878691008931984,0.05902012801449252
mf,piecewise,0.01507537688442211,0.01013668470157529,0.071488799660863
mf,piecewise,0.020100502512562814,0.012394678394218595,0.08395747130723348
mf,piecewise,0.02512562814070352,0.0146526720868619,0.09642614295360395
mf,piecewise,0.03015075376884422,0.016910665779505205,0.10889481459997442
mf,piecewise,0.035175879396984924,0.01916865947214851,0.12136348624634488
mf,piecewise,0.04020100502512563,0.021426653164791816,0.13383215789271535
mf,piecewise,0.04522613065326633,0.023684646857435123,0.14630082953908582
mf,piecewise,0.05025125628140704,0.025942640550078427,0.1587695011854563
mf,piecewise,0.05527638190954774,0.028200634242721734,0.1712381728318268
mf,piecewise,0.06030150753768844,0.030458627935365037,0.18370684447819724
mf,piecewise,0.06532663316582915,0.03271662162800834,0.1961755161245677
mf,piecewise,0.07035175879396985,0.034974615320651645,0.20864418777093818
mf,piecewise,0.07537688442211056,0.037232609013294955,0.22111285941730868
mf,piecewise,0.08040201005025126,0.03949060270593826,0.23358153106367915
mf,piecewise,0.08542713567839195,0.04174859639858156,0.2460502027100496
mf,piecewise,0.09045226130653267,0.04400659009122487,0.2585188743564201
mf,piecewise,0.09547738693467336,0.04626458378386818,0.2709875460027906
mf,piecewise,0.10050251256281408,0.04852257747651148,0.28345621764916107
mf,piecewise,0.10552763819095477,0.050780571169154784,0.2959248892955315
mf,piecewise,0.11055276381909548,0.053038564861798095,0.308393560941902
mf,piecewise,0.11557788944723618,0.0552965585544414,0.3208622325882725
mf,piecewise,0.12060301507537688,0.0575545522470847,0.33333090423464296
mf,piecewise,0.12562814070351758,0.059812545939728005,0.3457995758810134
mf,piecewise,0.1306532663316583,0.07149995500334586,0.41033760647244144
mf,piecewise,0.135678391959799,0.083305404437262,0.47552745758181897
mf,piecewise,0.1407035175879397,0.09511085387117815,0.5407173086911965
mf,piecewise,0.1457286432160804,0.1069163033050943,0.605907159800574
mf,piecewise,0.15075376884422112,0.1187217527390105,0.6710970109099519
mf,piecewise,0.15577889447236182,0.13052720217292665,0.7362868620193294
mf,piecewise,0.16080402010050251,0.1423326516068428,0.8014767131287069
mf,piecewise,0.1658291457286432,0.15413810104075895,0.8666665642380844
mf,piecewise,0.1708542713567839,0.1659435504746751,0.931856415347462
mf,piecewise,0.17587939698492464,0.17774899990859133,0.9970462664568399
mf,piecewise,0.18090452261306533,0.18955444934250748,1.0622361175662174
mf,piecewise,0.18592964824120603,0.20135989877642363,1.127425968675595
mf,piecewise,0.19095477386934673,0.21316534821033978,1.1926158197849723
mf,piecewise,0.19597989949748745,0.22497079764425598,1.2578056708943504
mf,piecewise,0.20100502512562815,0.23677624707817213,1.3229955220037277
mf,piecewise,0.20603015075376885,0.24858169651208828,1.3881853731131053
mf,piecewise,0.21105527638190955,0.26038714594600443,1.4533752242224829
mf,piecewise,0.21608040201005024,0.2721925953799206,1.5185650753318602
mf,piecewise,0.22110552763819097,0.2839980448138368,1.5837549264412383
mf,piecewise,0.22613065326633167,0.29580349424775293,1.6489447775506156
mf,piecewise,0.23115577889447236,0.3076089436816691,1.7141346286599932
mf,piecewise,0.23618090452261306,0.3194143931155852,1.7793244797693708
mf,piecewise,0.24120603015075376,0.3312198425495014,1.8445143308787484
mf,piecewise,0.24623115577889448,0.3430252919834176,1.9097041819881262
mf,piecewise,0.25125628140703515,0.3548307414173337,1.9748940330975033
mf,piecewise,0.2562814070351759,0.36848698897389387,2.050304016419896
mf,piecewise,0.2613065326633166,0.3874059869454842,2.1547749785641526
mf,piecewise,0.2663316582914573,0.4063249849170744,2.259245940708408
mf,piecewise,0.271356783919598,0.4252439828886648,2.363716902852665
mf,piecewise,0.2763819095477387,0.4441629808602552,2.468187864996922
mf,piecewise,0.2814070351758794,0.4630819788318453,2.5726588271411774
mf,piecewise,0.2864321608040201,0.4820009768034357,2.677129789285434
mf,piecewise,0.2914572864321608,0.5009199747750258,2.7816007514296897
mf,piecewise,0.2964824120603015,0.5198389727466162,2.8860717135739464
mf,piecewise,0.30150753768844224,0.5387579707182066,2.9905426757182036
mf,piecewise,0.3065326633165829,0.5576769686897968,3.095013637862459
mf,piecewise,0.31155778894472363,0.5765959666613871,3.199484600006716
mf,piecewise,0.3165829145728643,0.5955149646329773,3.3039555621509713
mf,piecewise,0.32160804020100503,0.6144339626045676,3.408426524295228
mf,piecewise,0.32663316582914576,0.6333529605761581,3.5128974864394853
mf,piecewise,0.3316582914572864,0.6522719585477481,3.6173684485837403
mf,piecewise,0.33668341708542715,0.6711909565193386,3.7218394107279975
mf,piecewise,0.3417085427135678,0.6806632380631792,3.774145477258176
mf,piecewise,0.34673366834170855,0.6846238568186132,3.7960160674811947
mf,piecewise,0.35175879396984927,0.688584475574047,3.8178866577042125
mf,piecewise,0.35678391959798994,0.6925450943294809,3.839757247927231
mf,piecewise,0.36180904522613067,0.6965057130849147,3.8616278381502487
mf,piecewise,0.36683417085427134,0.7004663318403486,3.883498428373267
mf,piecewise,0.37185929648241206,0.7044269505957824,3.905369018596285
mf,piecewise,0.3768844221105528,0.7083875693512163,3.927239608819303
mf,piecewise,0.38190954773869346,0.7123481881066501,3.9491101990423214
mf,piecewise,0.3869346733668342,0.716308806862084,3.9709807892653393
mf,piecewise,0.3919597989949749,0.7202694256175179,3.992851379488358
mf,piecewise,0.3969849246231156,0.7242300443729518,4.014721969711376
mf,piecewise,0.4020100502512563,0.7281906631283857,4.036592559934395
mf,piecewise,0.40703517587939697,0.7321512818838195,4.058463150157412
mf,piecewise,0.4120603015075377,0.7361119006392534,4.08033374038043
mf,piecewise,0.4170854271356784,0.7400725193946872,4.102204330603448
mf,piecewise,0.4221105527638191,0.7440331381501211,4.124074920826467
mf,piecewise,0.4271356783919598,0.7479937569055549,4.145945511049485
mf,piecewise,0.4321608040201005,0.7519543756609888,4.167816101272503
mf,piecewise,0.4371859296482412,0.7554462953732651,4.187098529053288
mf,piecewise,0.44221105527638194,0.7564191053503141,4.192470398876333
mf,piecewise,0.4472361809045226,0.757391915327363,4.197842268699378
mf,piecewise,0.45226130653266333,0.758364725304412,4.203214138522423
mf,piecewise,0.457286432160804,0.759337535281461,4.208586008345468
mf,piecewise,0.4623115577889447,0.7603103452585099,4.213957878168513
mf,piecewise,0.46733668341708545,0.7612831552355589,4.219329747991559
mf,piecewise,0.4723618090452261,0.7622559652126079,4.2247016178146035
mf,piecewise,0.47738693467336685,0.7632287751896568,4.2300734876376485
mf,piecewise,0.4824120603015075,0.7642015851667058,4.235445357460693
mf,piecewise,0.48743718592964824,0.7651743951437547,4.240817227283738
mf,piecewise,0.49246231155778897,0.7661472051208037,4.246189097106783
mf,piecewise,0.49748743718592964,0.7671200150978525,4.251560966929828
mf,piecewise,0.5025125628140703,0.7680928250749015,4.256932836752873
mf,piecewise,0.507537688442211,0.7690656350519505,4.262304706575918
mf,piecewise,0.5125628140703518,0.7700384450289994,4.267676576398963
mf,piecewise,0.5175879396984925,0.7710112550060484,4.273048446222008
mf,piecewise,0.5226130653266332,0.7719840649830974,4.278420316045053
mf,piecewise,0.5276381909547738,0.7729568749601463,4.283792185868099
mf,piecewise,0.5326633165829145,0.7739296849371953,4.289164055691144
mf,piecewise,0.5376884422110553,0.7749024949142442,4.294535925514189
mf,piecewise,0.542713567839196,0.7758753048912932,4.2999077953372336
mf,piecewise,0.5477386934673367,0.7768481148683422,4.3052796651602785
mf,piecewise,0.5527638190954774,0.7778209248453911,4.310651534983323
mf,piecewise,0.5577889447236181,0.7787937348224401,4.316023404806369
mf,piecewise,0.5628140703517588,0.779766544799489,4.321395274629414
mf,piecewise,0.5678391959798995,0.780739354776538,4.326767144452459
mf,piecewise,0.5728643216080402,0.781712164753587,4.332139014275504
mf,piecewise,0.577889447236181,0.7826849747306359,4.337510884098549
mf,piecewise,0.5829145728643216,0.7836577847076849,4.342882753921594
mf,piecewise,0.5879396984924623,0.7846305946847338,4.348254623744639
mf,piecewise,0.592964824120603,0.7856034046617828,4.353626493567685
mf,piecewise,0.5979899497487438,0.7865762146388318,4.35899836339073
mf,piecewise,0.6030150753768845,0.7875490246158807,4.364370233213775
mf,piecewise,0.6080402010050251,0.7885218345929296,4.369742103036819
mf,piecewise,0.6130653266331658,0.7894946445699785,4.3751139728598645
